,label,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_20,feature_21,feature_22,feature_23,feature_24,feature_25,feature_26,feature_27,feature_28,feature_29,feature_30
10,1,2.4811211902487043,0.05514497885277206,1.7860556057692858,3.172737334618209,-0.6285539415485782,4.138450168307173,2.127635727798266,-0.39303579275994205,-6.072820558735731,0.5905124792563478,-3.35323586878009,7.527056947311656,-1.024153748122248,-1.92081903906822,0.4383155281171961,-0.8533900100316175,0.30870049652404663,-0.7414378251906758,1.9031097744183898,2.0190083630099545,-3.527071932913865,0.40244351597364936,0.9014364972749876,1.5636538444433037,0.246304386700416,3.3859685760567255,-0.13405436425818618,0.06324764141922112,-1.6138743506484792,-5.408275688431611
11,1,0.5883126658193575,-0.9424091274792393,1.0099490697646927,3.6648923566117473,4.311224810415542,4.104759771969048,-0.15108810949310794,-1.3969140654833048,-1.4426103335690292,-0.06989625286052664,1.2122020939280096,9.811481681910374,-0.9272281704245565,0.21020455604020716,0.01839451157343258,1.7007596265872293,0.7110915329208356,5.123085192680948,-1.7407263703560174,2.3442218534408665,-0.6164255482879587,1.4568614931109294,0.1283066603755545,0.9432022576496917,1.1179271318419233,-0.6389312447620538,1.9440474319121812,-1.2564109972119357,-1.5874493641364285,-2.4660115927434325
12,0,0.6949256077447659,-3.3335474334218493,0.5811909839819305,-0.6695764288376013,1.448842474931668,1.5939186486488917,0.576976525429596,1.8082543960932431,-1.014535458845685,-0.5264504710109144,0.5426671361542722,1.6644373031001265,-2.1557129613234705,0.5304215107787921,0.9912472808556889,3.705043460129341,0.7937585349644236,0.030540278114081693,0.036788080017241126,-0.690246053254257,-0.566961725654023,-3.332752449621334,-1.5536077580930174,2.311076230884784,1.0509672652137416,-1.5130041563331842,1.4184678144275933,0.5730166310926789,0.7043758326685928,4.407514895471631
13,0,1.2830760071418705,0.28916857559428244,1.3829226266130499,2.058691468996923,2.270017121414086,1.6594046193364038,-0.03626907440899432,0.7746981645623551,-3.562229479015093,-0.8225939106974582,-1.9178397517965573,6.9050743597401185,-1.0724221592540188,0.3913126474862749,0.8386801635690259,3.707697470432406,0.41254344349190175,-3.181566544597023,-0.4656956932055386,-1.170227403015885,-2.7697115472670197,1.6086575582800218,1.3612164778060658,0.265415821084822,-0.35786944627623085,3.393795931739145,1.4879185985342012,-0.3388886097078597,-0.5314370129973897,-4.920573428143542
14,0,0.9140254268092735,-1.4288350728109052,-1.3339960269783706,0.842325700426697,1.2140606649766825,-1.881033110585948,-0.4162050329121656,2.2607260560454994,6.0621317275417805,1.8836163992502235,-0.7019701223706515,-6.083395014493858,0.8906748879843039,0.17893105114029068,-1.6317900452935237,0.5768797317650008,-0.5148060284559303,-0.25235911898099095,0.7601235040999491,0.9221037218133145,-2.1036542041727015,-2.4088041188219367,-1.2163523521885362,0.37249319610781173,1.7330272620750413,-2.465094814698459,0.7418421435576472,0.5445982053140094,-1.8361809345222557,0.6005671023904898
15,0,-0.13236412923989596,4.21469374569889,5.097038023547551,-1.0357117750521838,-0.54792725061423,1.3260027821734717,0.14493095328933597,-0.046320259644563544,-3.7143752437031266,-1.243563055712982,-2.333447743011763,4.824195857227156,-1.393678844272787,-0.9377556785135336,-1.0824444974268295,-0.8344276535413317,0.3771022964158345,2.2152817725628045,0.6821449140580514,-0.3978955988192904,3.532996745434564,-1.630492046211697,0.9057393787471116,-1.7995490316385903,2.7977522763935956,0.7375964911202441,0.4296518348261569,0.7120677289231825,2.3729830946793817,-1.6756276066066753
16,1,1.3807840618718288,-0.8925423260005809,1.6661909518472555,-0.6956936567533653,-4.2226099992886095,4.517409445966933,-0.8256246636862407,0.9383198553674049,-5.510786232957066,-0.08001792701802904,-2.1386144914341974,7.918050000406294,-1.8744277388605117,1.7258158786109346,0.8591305718199159,3.301347226203045,1.2654732955126247,3.578091932840396,-1.5458855354307022,1.8493873051560112,1.6762921327962486,2.8796781996007432,1.1552041825647719,-0.6376603109816319,1.8557990935209574,-4.355263383972341,0.08420606544761047,1.631623752587982,-1.2348727521893468,4.314582953694149
17,0,0.08504453842002316,0.4582994107551356,0.07205904222602091,-2.5563931593071385,3.177443942739887,0.2683713561584691,0.4534806904957921,0.5994939397528655,-2.90451434685415,1.492032210023605,-0.1520562547898797,-5.604865761022756,3.189036347385572,-2.2352868632621163,-1.6134646715387904,-2.4983707715005807,0.07164810098795424,3.5125609663263826,-0.22504462734969063,0.8522090084739443,0.3182644813281458,-0.702592758701781,0.9435414262249157,0.6837424663125039,-0.0136718831864453,1.2890836949317395,-0.8208730087503208,0.42080662571910643,1.2089668656374366,-0.9956450045080619
18,0,-1.0186919306795506,-0.8173749933528095,-1.137001966702099,-1.687615841043744,1.4396174085412998,0.30018619585412076,-1.0581704121767754,1.244749497807737,2.33278930140448,0.35029354006101876,-1.6217927247271369,-2.9542311571364275,-0.4236370260232917,-1.1086931940425058,-0.4932632081069135,-1.7224228877127725,1.6138968363769113,-0.6196291495887364,-2.8072407694539705,1.4127311513825491,0.41915591295157384,-0.4644304506894802,0.4929096817532763,1.1413794595955542,-0.04131901589474482,-0.7016011198155522,-0.012493427837666618,0.0966112762977844,-2.527557421155931,-0.04897532605170349
19,1,-1.2613900906968103,0.4611339207461801,-2.59089705521712,3.83782584244074,-0.014063342133685847,-2.887257568210754,1.2583678712765818,0.6413130182347057,-0.19221869167524583,-0.5253714232763397,6.076184421999897,-4.282800957437103,-2.640630348845342,-1.3065147479642345,0.2059730379298319,-1.9851764455286096,0.18559576713057108,3.6692051658406486,3.358532028850943,4.660730843491548,-1.8239108275444813,-1.048663822692387,-0.25573298548923706,0.9798572702823735,0.4592627264478083,3.240201504693498,0.6172910210084355,0.14428912967655,7.114883381623824,-0.9430490743925516
20,0,-0.2455030018578427,1.9054647542575247,3.3444077103072916,-1.3329897121678225,-0.06105692453486275,0.4006081705302318,-0.019923494724911298,0.47459632052608847,-7.076517253725288,-0.5408333938584461,-2.359383332401866,1.722159999032217,-0.892403228124944,-0.1944469583973785,0.1315278007691239,0.9992081275359553,1.173416234626147,-0.8397251307760981,0.6456937360761453,-2.5444074939730608,-2.6927162529971493,-1.5536502973320716,-0.49270136793097097,0.7204912195693018,-0.6662919440219547,0.8163380940612867,1.7055921967137928,0.7365566218951138,2.732559710441301,-4.569022238110147
21,0,0.38854891396892,2.5287451187544163,1.0928907463345026,0.9369943187355206,1.0147250995476502,1.861350138297413,-0.903101880698541,0.2599579515144237,0.1775767934080468,0.4334835396840335,-1.741805640823813,0.5128036667198806,0.213670124568388,-2.1201347363070155,-1.60898755088063,0.5469461146646214,0.17870438309169653,1.6874286540863253,-1.6463557317532882,-0.10046060269273613,1.0318606535739452,-2.3582733365445856,0.8221063383811109,0.30501900273248933,1.515223472816458,-0.13829850365785343,1.3510997427009697,-0.18381957397017226,1.2287264571314505,1.2164656703052108
22,1,0.6747396701884059,0.0957491090692714,2.6416491242330387,2.882886755971055,2.4224208720418834,-2.166378474201452,1.158357341403671,0.6896999153623936,8.894686385705965,1.3517389519807925,-0.29721492209623557,-1.3547034384729324,-2.8634830681735264,-0.3648717649245572,-0.6938700587692576,-6.063070872120514,0.5381811642410754,1.374748387704295,1.180493364165298,0.5349572476305411,2.0115697109475303,1.5878730428525645,0.058893217775804856,1.7401735903802973,0.9539989541863221,-3.6173122309170256,-0.22339195183202928,-0.42205238000604206,1.8555374259590725,1.5404178587289472
23,0,1.8844266183398841,0.7025615100697516,-0.8238277238822102,-0.4984768743034811,2.4523990881559334,2.343298966160004,0.3485520104531159,-0.02926394315987127,-4.848956827119861,-0.46285383020014514,-1.2486362463785365,8.401405598399636,-3.380623435269362,0.8169972197513956,-0.1179464056753336,-0.5174535529064114,-1.264328876940079,2.016711368140581,-4.732341591414981,-1.3770745267003206,1.772765583483312,1.7574727912607386,-1.1572876611059126,0.9351312258377271,1.3124903747118069,1.2227964293330595,-0.29513533703942696,-0.9030185930620039,-0.0018027750155248101,-3.4674800422831065
24,1,0.02265618450020511,-1.588024780356355,2.220376261930603,0.8286963406706732,-1.1080402062730106,5.8423275832523265,0.4489057673143203,0.03549262140548312,-13.25222859369774,0.2576248694535036,-2.573151087390954,13.3457606400974,-3.0939692705312476,-0.42799070723337884,0.9732214596001123,5.798573095648175,0.6780393984670536,0.28947528342282913,-1.657493554111828,0.3918489364128893,-4.1393326937125146,-2.0287273842607667,-0.8666384039781543,-0.20881960613111825,0.45946726096385615,6.590535924292349,-1.6135868148191652,1.0627604619576707,-0.9185962147828738,0.8917225552066497
25,0,-2.225397724635696,-0.3060490459571682,1.5361168545431416,-2.057946152810497,-0.2589931143568006,1.4919074706985131,1.3296042051957155,1.4507050067229914,-4.9969225744945955,-1.5750745808182172,-0.4383726278369392,-3.5704492712227376,4.211683125052718,-0.4267411604023762,-0.9672528323112576,0.9388959256357622,1.2314204003784113,0.14661701579668432,-2.130135059858342,-3.0939200261775652,-0.9970524332140119,-2.3520942422489166,-0.4421089335278987,0.8458577722177442,1.4425687153951685,0.33639615513334176,0.3008865138661635,-0.4601206418404613,2.082766628982814,5.281308780293245
26,1,-0.3894581621010287,2.6268264631102345,5.725298766047888,-2.4312355965163253,0.6534522235052863,0.6470355587435713,-1.3602336041251506,-1.8519367678914338,1.7069797299275487,-2.2904498769030885,-3.75596415466136,0.5771910287665382,-6.912634130325154,0.33636876943026894,0.6645407742132499,2.6586862932297195,0.33270170902107155,2.248095894103337,-0.7259605729315254,1.4617484394602638,2.1165055482075066,-2.224421642145965,-0.20215089892024865,-0.06466704690914668,-1.838820562564055,-3.3420034544919495,1.101859642158047,0.26629715295547884,3.519627666711122,5.918257971853577
27,0,-0.22654008567545872,2.0381831489179763,2.501530062379935,-1.6191235378319275,3.15241892303919,-2.2534182080699563,-1.4476018410361815,0.8198277809653803,1.021680227636571,-0.004804908038364045,-0.7305782754529628,-6.7202641231927185,3.3887158291951915,-0.3351072396394168,-0.27255087637311104,-3.5313095440762665,-1.5031887165899462,1.8539591743283168,-1.80333439468707,-1.9749481696331554,-3.8467047908699565,0.4755554010951547,0.2072703490634168,0.6113301462936487,-0.37054299547603375,-0.6741472460723902,0.9104205394617036,1.2524252225632533,0.2063169999804572,-1.9842941676818087
28,0,0.4753068537565789,2.8775838887808116,2.9594274617491165,-0.7322598662735531,0.7390692945384908,2.186428253752768,-2.187570068663826,-0.7797460415299823,0.037310477608944015,1.0023121676492455,1.110101316232385,0.6559858456139795,0.9536364523261821,1.034218126773374,-0.7141808605614901,-2.1498778592780416,-2.0720873468839596,0.45909924385514345,1.376270845961757,-1.3272038996434365,4.621389839462486,-3.8378646682692614,0.24132779825727685,1.4617367790438598,1.4281370596157426,-1.26905946242819,-1.081300349375622,0.33951942607187513,2.9461768454823116,-0.24946815843163103
29,1,-0.09555585187499918,1.2149177997554483,4.024657004830969,1.9815681958176992,0.026925123440913495,2.0858574032318558,0.5756341324348839,-2.6580858795376816,2.1624157514870723,-1.3555128471596343,0.867192794106611,4.741641595901129,-3.7189713673431255,-0.07021180655757875,-1.3661133524741569,-2.006053579633846,0.6838304682511053,-1.9003705778238746,0.11324724127971877,-1.8565942293674929,-4.806118114301677,-1.2294340603238472,0.024967492998621527,-0.25305366413638986,1.0351318761779469,1.6698722895761204,-0.36125537330291213,-0.3288331647546219,0.29806895381530873,4.4289286075812555
30,0,0.7375215104314482,-1.7834972776337557,1.9312094341816692,1.4095834852571696,1.3679491272433546,3.3222162446007153,0.7092510655455624,1.02804539363971,-5.586588609691832,0.8856534057735425,-0.12947384962572214,3.644233865192794,1.7730690608914303,1.0875663565166283,0.23009302287076228,-0.4601859860375207,-2.3279722299618686,-0.9435862586926259,-3.440342099652205,-1.8101497813022198,-5.760809663350656,0.9376797685461317,-0.45541116797833237,-0.8363650591552901,1.0351526273314893,-2.596187935586417,0.1943490397605015,-0.7502660333148793,-0.9345583697966712,-4.340474144610219
31,0,-0.5273694718618829,-0.5145297845777405,1.7533456965890357,-5.7978704658531335,-2.600872413632209,-1.0793088318640018,-0.7997654850190492,-0.7604642384917311,-5.61275934948369,0.33309512683127507,2.5344545706478367,-1.8925350303529307,0.5449791105645657,1.698292195284288,0.0053358662101219145,-2.618290064263068,-1.4195706670034383,-1.7801629057424688,-1.603483072854777,-2.5383657336297096,1.4384488182245818,-1.1546066765846783,1.0476928164689037,-0.5002157997875587,1.3092278567293218,-0.5393162454268187,0.24189478569618042,0.28137653456616457,1.3366743831409116,-0.09519312367178376
32,0,-0.026704714705033106,-1.1769124406795013,0.36947021659840384,2.107393129244679,2.666766165584026,3.4789959571382125,-2.018626907106941,0.5023037279689647,-6.899135467014342,-0.7134781629967132,0.6188772275497617,5.819202329402862,3.7415903379049547,-0.5355541712839669,1.6318260510763105,0.9114935970471955,0.22249607032028978,1.133322894983235,-0.31815588189529,0.7322528865888508,1.891870363679609,0.46007647650334127,-0.05401620075481639,0.16088692062822618,1.102642355259683,3.6741156784953515,-0.3121098048405746,0.40667664593545527,0.5534523455282365,-3.7737210228714897
33,0,-0.41216432991637486,2.917569884295639,-0.03490422722186101,-0.6696605047648388,4.359228660260302,2.707779391379989,0.21734558543507504,2.5420250479100517,-5.790629548248162,0.3130614756047855,-3.1384230454814293,1.8680970788893723,0.6550234770702447,-0.06775351777589986,-1.574304557467542,-6.499142968196539,-2.0567695295721884,2.5409174110438095,-3.3028073963371702,-1.4598162469188907,4.598826013083414,1.7589893579416116,-1.7055199727277117,2.2617148965162475,0.128843921991292,1.9024530344957835,0.7057404480619405,-0.8766825190904016,3.299763758218112,-6.245598795335026
34,0,-0.22068725028616162,-0.8579354748228646,-0.05619420283477314,0.10944867415233586,2.307145268576909,0.11830112657769967,0.5419894174345916,-0.1495358525899233,-0.6730877671672345,0.6748662024053788,0.1169029527666178,-0.04928869431549984,3.2119349646782664,1.437254516700645,0.3038116682540988,-1.2919845743309417,1.3543752106506755,2.1890363643937074,-2.7681824978432585,-2.6422548542343507,0.029730140314355974,0.5968367314437016,-0.5201064792431084,1.2190862627543904,-0.3236808717939209,-1.158523181557864,0.005426472568815649,1.522355406272838,-0.4623399655357706,0.4911242058856097
35,1,-0.3227730542986581,-1.7802893493695973,0.1657913477385742,-1.8966291764817238,-2.663939206899265,6.354540903002074,-1.4271079175330488,-2.004001353204407,-18.092145387977528,-1.171315486536024,0.3470253965576372,11.655748612118295,-4.147751107622526,0.9373966142539484,-0.9316353638054903,3.054529431629447,-0.4302822523752803,3.2662643184957307,2.2893922505991724,0.09887360573572637,-5.170622511922131,0.9257144009631512,1.707034319144513,-1.5845713255912768,-1.340032655313289,3.402674325951177,0.30412395564758266,0.4234081625541888,1.8067893461843711,-2.353141914201764
36,1,0.41583126554055383,-1.3360862511170628,-0.05168846326866125,1.347182300872917,0.8828877426478798,3.1067846506097516,-0.3157126906088319,0.28055629439159796,-2.660447984973721,0.34263287534339026,-1.2915737806555518,1.5979224817048472,-2.473135126276063,0.7525024906273766,-0.18704454951885394,-1.0141823088678101,0.0020054266247526986,1.564249617901634,0.9696669943007347,3.0379147629305163,-2.8347353648191933,0.5495018108149524,0.37401020619957903,-0.44402508333246793,-0.27643951989102855,1.0547951170282188,-1.2356056719941508,1.4812778581269979,0.3568759779089954,0.5645995187792108
37,0,0.46224728343517063,1.614267456635877,-0.10109346964542251,0.02132700787455802,5.37902660750155,1.3819534426709839,0.2918304976456291,-0.46372584654692495,8.77082806065511,-0.2864333630833583,1.223274822260846,-2.7863431414090494,-1.6386009378490338,0.7743202429716053,-0.42843569431575834,-3.566235045928452,-0.17051191586220457,-2.8181196339140167,3.519548631447966,-0.32805036507312746,-1.3045105382912592,-3.3766188141744404,-0.039682659391467645,0.43807962022809743,-2.0327713304505686,-0.29281525877575365,1.05315263569495,0.6157402963811622,-1.8124685772666629,-3.9555592969759457
38,0,0.05357708426858783,0.6956100178313155,1.4966142059708596,0.46054335985421113,1.7691315902613016,0.6351922195097653,2.6675266106313353,1.9328063002093132,-4.5271639033491535,-0.49273268326386666,-5.834283058996444,-0.5497654141236614,1.757321691871887,1.0884824346204314,-1.1366768837735988,1.0853366380107772,-0.6981188440304057,1.658869381104161,-3.408997020781576,-1.1222438363874077,-2.0503305830668044,-0.5058490741559009,-0.7245772409394403,0.9708569915389511,-0.35237448049480713,-1.0098071529755888,0.45516704924873685,-1.3449506746623276,0.18093670494198935,-3.215501099954604
39,0,-0.8504631264721368,-2.2881773725282906,5.1550796194491975,-0.8750175707612694,0.10041942695795139,1.542470792869616,-0.4626185473016642,0.5691722371061967,-7.501752049778294,-0.1956212404755108,1.8266218485586552,-5.089421263478959,3.643860054307353,1.1798378344477949,0.9826023810128847,-0.5425315062164032,-0.8674683664263783,3.181312304491825,-1.7373022683407509,1.234857218273909,-4.223459459374503,-1.0370214325534703,0.6515328025111847,-0.4835319777525353,0.902371805704578,-3.996651796651966,-0.08120976717907213,2.057221592931758,4.511471706696369,2.9159184542607703
40,0,-0.9402666618783614,-4.785625380709126,1.1900123851267663,-0.799277384582738,0.8467140229744429,7.786301282464423,2.488871792902951,1.2812086054567988,-13.626253528512152,0.33484081473067884,-0.6436727801931958,3.90444419544278,3.4619376683175638,1.8978800099961808,-0.1586859540347155,3.3591643468363928,-0.5183883884209712,-0.23361902191719217,-0.06994127358137212,2.935504184145229,0.17016566292855564,-0.6883406072423728,0.7863341655602453,-1.4053138246058272,-0.19862050741603895,1.0112673804731138,0.12773212308443177,-1.0926286563639538,1.0738000265108871,-0.47833229781594333
41,1,0.11755628717617345,-2.611927946322963,1.7226652400673927,-0.06493158668372531,1.073861017141893,2.6713997636961424,-1.2288877312357793,-0.0819743576238117,0.43590001393478284,0.6880617653212655,-3.2633233123820697,2.6135399740533023,-1.730259953321527,-0.7484369833202239,0.6628684965759652,-2.2283226577482442,-0.4518341063859178,0.3402312393887974,2.9101007979254105,0.8366634728989949,0.5736400724380607,2.142794989578732,-1.7190257569027518,0.7010518623584036,0.08456275930447883,0.3861136016998966,-0.2189731405458836,1.6489289802445195,-1.565722411500293,4.281576926982867
42,1,-0.3907230076492001,-1.533380341642246,2.65156393369442,1.7163341343654666,3.9765578481594788,3.4199267797208193,0.7258630434727827,0.187554273293192,-11.954740950482966,0.4561710884496376,-1.0475155459415908,13.881108031158796,-3.237985701388527,2.3813582631906867,0.5226341013405765,1.916036174160952,0.17499909036146985,6.55975951567344,-1.764995940439798,1.644616785491456,-2.211156014414794,2.2645511065124455,-0.1490998786537604,1.0030899356331202,-1.4584093382803427,4.45186892479078,0.668376611009911,1.6322034114452844,0.5948459138110457,-4.9501142920544
43,0,-0.7344424047258657,2.9373424078355015,2.9447323208614735,-0.959752982504363,2.2325314004104793,1.0723620747272018,0.4632820130829488,0.31710842680056134,7.100850515543666,1.4913749850789308,-0.7181064335876477,-3.12938903047135,-2.05584879768627,-0.4079428010802396,-0.3945963850764699,-0.08969943530249855,0.022696749580967818,-2.3322580080686905,0.02193904870482935,0.808261682787485,0.8368031015314965,-0.4713409238775511,-0.44435246629415925,-0.7882228927579146,2.2191341108837865,-2.6928093338116548,0.6760647365893767,0.7923738480557088,0.5730257448460728,1.82010454601871
44,1,-1.338807378906024,0.6202324867512469,3.141246959765684,-3.590065960783031,-3.93526326502816,-3.9525728714927735,1.0623392191089513,-0.5579575784102291,-9.435335003520535,-0.7290064153864628,1.8752538669889112,0.6187679515006446,0.932558849716758,-1.6936801569542477,-1.4225312014239813,-3.6893743373624974,0.6527079965832865,0.70050836173612,2.7255480287944978,-4.056628813410388,-0.30479457631421425,-1.002748141742606,-0.39853114346668195,-0.6445634147000207,0.2307228336704651,5.8844645353040095,-1.6438493527440876,0.07081466402371667,3.6671678454185526,0.01512069474253766
45,1,-0.6028534332698752,-0.5792979423052208,1.7880983350143973,4.211103648483236,-1.3903189175097488,0.6239473653020844,0.880539411331071,0.46849999506541806,-0.6959937643606521,0.6252027112545793,-0.15991596487789747,6.191163034803729,-2.657000203997575,-0.20230460550476878,-0.07513003435603846,-0.16393567764166447,-0.6485692471752655,0.5949123308453519,1.4629009033470992,0.21515896660738856,-1.3292684940114896,0.8755593546947821,0.8610961576599995,0.3654286892085683,-0.15337575999949657,0.05996160835785749,-0.12349714557328176,0.9543540602145343,1.5637859494321908,0.6696336484707627
46,0,1.1443758418457428,-1.1934103822661841,-0.3647646746833838,1.2392357244005248,-1.1105279116936133,-0.16773957940862125,-1.1688715569758619,0.1840768264627482,-4.426378043620002,0.5228088958816802,-3.5092611649775876,7.774624506076305,-3.6736890784218112,0.5857412184966349,1.9172569564422146,2.9887570560031476,0.6907733161826292,-0.7775809111017865,-1.9615027376492926,-3.0391056732206514,0.2765440037498176,0.7424916042325665,2.306498537245354,0.1771682683423339,-1.4480901564580215,0.8501794779430002,0.26481083474322836,0.6494500639838863,0.6330889791655409,-0.3572809813562745
47,0,0.13899818831543542,-0.2616616322121649,2.4721321426163336,0.5051965706877187,2.6318461586831465,-0.19303700194214576,-0.29762456241042323,0.954075754224056,6.645513580792305,1.228587937189964,-2.0648075445617353,-5.228741472925267,-0.9767068296090112,1.2310120908423359,1.520195280478515,0.3301203168880128,-1.0218721776220847,-1.6158853244609244,3.2517023006258206,1.9859931364570143,0.8828267978856531,-2.3133744028939467,1.1047015412557488,-1.546856795149502,-1.463943009306788,-2.103351484918116,0.4620890378902186,-1.1820494560418973,0.8907281251302724,2.1366706261484034
